Data;Hora UTC;PRECIPITAÇÃO TOTAL. HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO. HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR. HORARIA (%);VENTO. DIREÇÃO HORARIA (gr) (° (gr));VENTO. RAJADA MAXIMA (m/s);VENTO. VELOCIDADE HORARIA (m/s);
2023/01/08;2300 UTC;0;901.8;901.8;901.3;;19.6;18.2;19.8;19.3;18.2;17.8;91;91;91;96;5.6;2.2;
2023/01/09;0000 UTC;0;902.4;902.4;901.8;;19.5;18.1;19.6;19.5;18.2;18.1;92;91;92;91;4.6;2.5;
2023/01/09;0100 UTC;0;902.8;902.8;902.4;;19.3;18;19.5;19.3;18.1;18;92;92;92;91;5.2;3.2;
2023/01/09;0200 UTC;4.2;902.9;902.9;902.8;;19;17.9;19.3;19;18.1;17.9;93;92;93;59;5.7;3.1;
2023/01/09;0300 UTC;9.4;902.9;903.1;902.9;;18.7;17.6;19;18.7;17.9;17.6;94;93;94;1;6.4;1.3;
2023/01/09;0400 UTC;4.2;902.1;902.9;902.1;;18.7;17.7;18.7;18.6;17.7;17.6;94;94;94;65;3.6;1.8;
2023/01/09;0500 UTC;1.8;901.5;902.1;901.5;;18.6;17.6;18.7;18.6;17.7;17.6;94;94;94;83;3.7;1.6;
2023/01/09;0600 UTC;0;901;901.5;901;;18.6;17.6;18.7;18.6;17.6;17.6;94;94;94;45;2.9;.1;
2023/01/09;0700 UTC;.4;900.8;901;900.8;;18.6;17.6;18.6;18.6;17.6;17.5;94;94;94;28;2;.5;
2023/01/09;0800 UTC;.8;901;901;900.8;;18.4;17.4;18.6;18.4;17.6;17.4;94;94;94;41;4.1;2;
2023/01/09;0900 UTC;1;901.4;901.4;901;4.1;18.4;17.4;18.5;18.4;17.4;17.4;94;94;94;70;4.1;2.1;
2023/01/09;1000 UTC;.2;901.9;901.9;901.4;157.4;18.8;17.7;18.8;18.4;17.8;17.4;94;94;94;50;4.5;2.3;
2023/01/09;1100 UTC;.4;902.2;902.2;901.9;425.6;19.3;18.1;19.3;18.8;18.1;17.8;94;92;92;35;5.4;2.5;
2023/01/09;1200 UTC;.2;902.8;902.8;902.2;629.9;19.8;18.2;19.8;19.3;18.3;18;93;90;90;24;6.7;4;
2023/01/09;1300 UTC;.2;903.1;903.1;902.8;1170.9;20.4;17.6;20.8;19.8;18.6;17.6;91;84;84;23;7;3.8;
2023/01/09;1400 UTC;0;903.2;903.3;903;801.9;20.2;17.7;20.6;20.2;18.6;17.6;89;84;85;18;6.7;3.5;
2023/01/09;1500 UTC;0;902.9;903.2;902.9;990.6;21;17.9;21.2;20.2;18.4;17.6;88;82;82;11;5.3;2.7;
2023/01/09;1600 UTC;0;902.1;902.9;902.1;833.3;21.5;18.6;21.5;20.9;18.6;17.8;85;82;83;304;5.1;2.6;
2023/01/09;1700 UTC;0;901;902.1;901;1588.4;22.2;18.2;22.8;21.3;18.9;18;83;76;78;317;4.9;2.3;
2023/01/09;1800 UTC;2;900.3;901;900.3;1763.3;23.5;19.4;23.5;20.8;19.9;18.1;90;78;78;291;5.1;2.5;
2023/01/09;1900 UTC;0;899.4;900.3;899.4;2412.2;24.6;18.9;24.8;23.1;19.7;18.3;78;69;70;312;6.3;3.2;
2023/01/09;2000 UTC;0;899.8;899.8;899.4;1815.3;24.9;18.3;25.5;24.3;19.5;17.7;71;65;67;331;6.2;2.9;
2023/01/09;2100 UTC;1;900.1;900.4;899.8;390.2;20.8;18.2;25;20.7;18.6;17.9;88;66;85;317;8.5;.6;
2023/01/09;2200 UTC;.4;900.8;900.8;900.1;74;21.3;18.7;21.3;20.8;18.7;18.1;86;84;85;20;2.4;.1;
2023/01/09;2300 UTC;1.8;902.1;902.1;900.8;;19.6;17.9;21.5;19.6;19;17.5;90;82;90;329;9.9;3.4;
2023/01/10;0000 UTC;2.8;902.7;902.7;902.1;;18.5;17.3;19.6;18.5;17.9;17.1;93;89;93;310;11.8;3.2;
2023/01/10;0100 UTC;.8;903.2;903.2;902.6;;18.4;16.9;18.6;18.4;17.4;16.9;93;91;91;335;6.9;1.4;
2023/01/10;0200 UTC;0;903.1;903.2;902.9;;18.2;16.7;18.4;18.1;16.9;16.6;91;91;91;299;2.8;.4;
2023/01/10;0300 UTC;0;902.8;903.2;902.8;;18.2;16.8;18.3;18.2;16.8;16.7;91;90;91;24;2.3;.1;
2023/01/10;0400 UTC;0;902.2;902.8;902.2;;18;16.7;18.2;18;16.8;16.6;92;91;92;32;.8;0;
2023/01/10;0500 UTC;0;902.2;902.2;902.1;;17.6;16.4;18;17.6;16.7;16.3;93;92;93;247;.6;0;
2023/01/10;0600 UTC;0;902.1;902.3;902.1;;17.6;16.5;17.7;17.5;16.6;16.3;93;93;93;235;.8;0;
2023/01/10;0700 UTC;0;902;902.1;901.8;;17.6;16.6;17.6;17.3;16.6;16.3;94;93;94;92;1.5;.2;
2023/01/10;0800 UTC;0;902.2;902.2;902;;17.7;16.6;17.8;17.6;16.7;16.6;94;94;94;103;2;1.2;
2023/01/10;0900 UTC;0;902.5;902.6;902.2;8;17.5;16.5;17.7;17.4;16.6;16.4;94;94;94;110;2.7;1.4;
2023/01/10;1000 UTC;0;902.8;902.9;902.5;266.4;18.2;17.1;18.2;17.5;17.1;16.5;94;93;93;123;2.3;1.2;
2023/01/10;1100 UTC;0;903.1;903.1;902.8;941.4;20.3;17.4;20.3;18.2;17.7;16.9;93;82;83;92;3.1;2;
2023/01/10;1200 UTC;0;903.5;903.5;903.1;1990;22.3;16.2;22.7;20.3;17.5;16.1;83;68;69;30;3;1.1;
2023/01/10;1300 UTC;0;903.6;903.6;903.4;2180.2;23.5;16.7;23.5;22.2;17.6;16;71;65;66;12;3.1;1.1;
2023/01/10;1400 UTC;0;903.5;903.8;903.5;2661.6;24.5;17.4;24.7;23.1;18;16.1;69;64;65;305;5.2;2.1;
2023/01/10;1500 UTC;.2;903.3;903.5;903.3;2661.4;25;16.8;25.4;24.3;18.2;16.4;67;58;60;316;6;2.9;
2023/01/10;1600 UTC;0;902.5;903.3;902.5;4079.5;26.5;17;27.1;25;18.7;16.5;64;54;56;328;7.1;2.7;
2023/01/10;1700 UTC;0;901.3;902.5;901.2;3046.7;27.6;17.1;27.8;25.7;18.3;16.6;61;53;53;334;8;3.2;
2023/01/10;1800 UTC;4.2;901.4;901.5;900.9;1812.2;19.2;16.3;28;19.2;18.5;16;83;52;83;276;10.7;6.6;
2023/01/10;1900 UTC;.8;900.8;901.4;900.8;839;22;18.7;22;19.1;18.7;16.5;88;79;81;215;10.7;2.9;
2023/01/10;2000 UTC;0;900;900.9;900;1630.8;24.1;18;24.6;22;19.4;18;82;68;69;210;4.6;1.6;
2023/01/10;2100 UTC;0;900;900.1;899.8;626.3;23;18.3;24.3;23;18.8;17.8;75;69;75;200;3.8;1.5;
2023/01/10;2200 UTC;0;900.8;900.8;900;86.3;23;17.6;23;22.9;18.6;17.6;77;72;72;141;2.8;.4;
2023/01/10;2300 UTC;0;901.7;901.7;900.8;;21.6;18.6;23.1;21.6;18.7;17.6;84;71;83;328;2;.1;
2023/01/11;0000 UTC;0;902.4;902.5;901.7;;21.8;18.7;22.4;21.6;18.9;18.6;83;79;82;66;4.7;1;
2023/01/11;0100 UTC;0;902.9;902.9;902.4;;21.3;18.5;21.8;21.3;18.7;18.5;84;82;84;110;1.9;.2;
2023/01/11;0200 UTC;0;903.2;903.3;902.9;;21.2;18.3;21.4;20.9;18.6;18.2;85;83;84;117;1.5;.8;
2023/01/11;0300 UTC;0;902.7;903.2;902.7;;21;17.8;21.2;21;18.3;17.7;84;81;82;103;1.9;1;
2023/01/11;0400 UTC;0;902.5;902.7;902.5;;20.8;18.3;21;20.5;18.4;17.8;87;82;86;31;1.7;0;
2023/01/11;0500 UTC;0;902.3;902.5;902.2;;20.5;18.7;20.9;20.5;18.7;18.3;89;85;89;15;1.3;0;
2023/01/11;0600 UTC;.2;902.1;902.4;902.1;;20.1;18.3;20.5;20.1;18.7;18.3;90;89;89;67;2.7;1.5;
2023/01/11;0700 UTC;3.2;901.9;902.1;901.9;;19.7;18.4;20.1;19.7;18.4;18.2;92;89;92;55;2.7;.5;
2023/01/11;0800 UTC;0;901.8;901.9;901.7;;19.8;18.4;19.8;19.7;18.5;18.3;92;92;92;60;1.4;0;
2023/01/11;0900 UTC;.2;902.9;902.9;901.8;;19.8;18.5;19.9;19.7;18.6;18.4;92;92;92;332;2.7;1.3;
2023/01/11;1000 UTC;8.6;903.3;903.4;903;28.9;18.7;17.6;19.8;18.3;18.5;17;94;92;94;31;11.1;1.6;
2023/01/11;1100 UTC;.2;903.7;903.7;903.2;394.7;19.4;18.3;19.4;18.6;18.3;17.6;94;93;93;358;2.5;1;
2023/01/11;1200 UTC;0;903.8;903.8;903.6;1121.3;21.1;17.7;21.1;19.4;18.4;17.2;93;81;81;32;2.8;.8;
2023/01/11;1300 UTC;0;904;904;903.8;1830.2;23;18.8;23;20.9;18.8;17.3;82;76;77;281;2.9;1;
2023/01/11;1400 UTC;0;903.6;904;903.6;2711.9;23.6;18.2;24.4;22.4;18.9;17.8;78;68;71;344;5;2.2;
2023/01/11;1500 UTC;0;902.8;903.6;902.8;3165.4;25;16.8;26;23.6;19.4;16.7;73;57;60;318;6.4;3.8;
2023/01/11;1600 UTC;0;901.9;902.9;901.9;3017;26.8;17.7;27.1;24.6;18.4;16.6;66;56;58;347;7.6;4;
2023/01/11;1700 UTC;6.6;901.9;903;901.8;415.5;18.9;17.3;26.8;18.3;17.8;16;91;56;91;215;13.2;.2;
2023/01/11;1800 UTC;.2;900.6;901.9;900.6;238.8;21;18;21;18.9;18.1;17.2;91;82;83;337;1.7;.2;
2023/01/11;1900 UTC;0;899.8;900.6;899.8;1569;24.6;18.1;24.8;21;18.6;17.3;83;65;67;34;1.7;.5;
2023/01/11;2000 UTC;0;899.7;899.8;899.5;1578.4;25.9;18;25.9;24.4;19.5;17.4;73;61;62;74;2.5;.3;
2023/01/11;2100 UTC;0;899.9;899.9;899.4;883.3;24.8;19.1;26;24.6;19.9;17.9;73;61;71;178;4.2;2;
2023/01/11;2200 UTC;14.6;901.3;901.3;899.7;339.6;19.3;18.1;24.8;18.7;19.6;16.8;93;70;93;164;9.8;3.7;
2023/01/11;2300 UTC;5.4;901.5;901.6;900.4;1.5;19.2;17.1;19.3;17.7;17.9;16.3;93;86;88;87;9.9;3.7;
2023/01/12;0000 UTC;.8;902.2;902.3;901.5;;18.7;17.2;19.3;18.6;17.3;16.9;91;87;91;188;7;1.9;
2023/01/12;0100 UTC;.6;902.2;902.3;902;;18.7;17.2;18.9;18.6;17.4;17.1;92;91;91;178;3.7;1.8;
2023/01/12;0200 UTC;0;902.5;902.6;902.2;.7;19.3;16.9;19.6;18.7;17.3;16.7;91;84;86;99;3.7;2.1;
2023/01/12;0300 UTC;0;902.3;902.8;902.1;;18.7;17.1;19.3;18.7;17.2;16.8;91;86;91;93;4.7;2.5;
2023/01/12;0400 UTC;0;902;902.3;901.8;;18.6;17.2;18.7;18.4;17.2;17;92;91;91;62;3.9;1.6;
2023/01/12;0500 UTC;0;901.9;902;901.3;;18.3;16.9;18.6;18.3;17.2;16.9;92;91;92;254;5.9;2.7;
2023/01/12;0600 UTC;8.2;901.5;902.1;901.5;;17.2;16.2;18.3;17.2;16.9;16.1;94;91;94;234;9;1.7;
2023/01/12;0700 UTC;1.4;901.6;901.7;901.5;;17.4;16.4;17.4;17.2;16.4;16.2;94;94;94;211;3.3;.9;
2023/01/12;0800 UTC;1.4;901.5;901.6;901.4;;17.5;16.5;17.5;17.4;16.6;16.4;94;94;94;160;1.8;.6;
2023/01/12;0900 UTC;10.8;901.8;902;901.5;.7;17.6;16.6;17.6;17.3;16.7;16.4;94;94;94;91;3.4;1.9;
2023/01/12;1000 UTC;.4;902;902.1;901.8;128;17.9;16.9;17.9;17.6;16.9;16.6;94;94;94;93;3.7;1;
2023/01/12;1100 UTC;0;902.3;902.3;902;620.7;19.1;17.3;19.2;17.9;17.5;16.9;94;89;89;90;4;2.6;
2023/01/12;1200 UTC;0;902.2;902.4;902.2;1154.3;20.5;17.3;20.5;19.1;17.5;16.9;90;82;82;73;5.5;3.5;
2023/01/12;1300 UTC;0;902.4;902.5;902.2;2077.9;21.6;17.3;22.4;20.4;18;17;83;75;77;32;6;3.2;
2023/01/12;1400 UTC;0;902.3;902.5;902.3;2994.7;23.7;17.6;23.9;21.6;18.4;17.1;77;68;69;27;5.8;3;
2023/01/12;1500 UTC;0;901.8;902.3;901.8;3227.5;25.4;17.9;25.7;23.7;19.3;17.3;72;61;63;333;6.2;3.1;
2023/01/12;1600 UTC;0;900.6;901.8;900.6;3015.8;25.7;17.6;26.3;24.9;18.4;16.5;65;56;61;342;7.3;2.8;
2023/01/12;1700 UTC;0;899.3;900.6;899.3;3156.1;26.7;17.8;26.8;25.4;18.4;16.7;63;56;58;356;7.1;3.8;
2023/01/12;1800 UTC;0;898.2;899.3;898.2;2765.5;27.1;18.2;27.5;26.1;19;17;61;55;58;5;8;3.4;
2023/01/12;1900 UTC;0;897.5;898.3;897.5;2518.6;26.9;17.2;27.6;26.4;18.4;16.8;58;53;55;345;6.6;3.3;
2023/01/12;2000 UTC;0;897.3;897.5;897.3;1516.5;26.6;17.2;27.5;26.5;17.9;16.8;59;53;56;334;6.2;3.2;
2023/01/12;2100 UTC;0;897.2;897.3;897;626.8;25.7;16.9;26.8;25.7;17;16.1;59;53;58;320;6.2;2.1;
2023/01/12;2200 UTC;0;898.3;898.3;897.2;91.1;22.8;17.1;25.7;22.3;18.7;16.8;74;58;70;49;9.5;4;
2023/01/12;2300 UTC;0;898.9;899;898.3;;22.7;18.7;23;22.4;18.9;17.1;79;70;79;39;6.9;2.1;
2023/01/13;0000 UTC;0;899.8;899.8;898.9;;22.2;18.6;22.7;22.1;18.8;18.6;81;79;80;39;3.7;1.1;
2023/01/13;0100 UTC;.6;900.6;900.6;899.8;;20.6;18.4;22.2;20;18.7;17.8;89;80;87;44;9;3.5;
2023/01/13;0200 UTC;0;901.3;901.3;900.6;;19.3;17;20.9;19.3;18.5;17;89;85;87;31;8.4;2.6;
2023/01/13;0300 UTC;4;900.5;901.3;900.5;;18.8;17.2;19.3;18.7;17.3;16.5;90;85;90;179;5.4;1.4;
2023/01/13;0400 UTC;0;899.8;900.5;899.8;;19.4;17.2;19.4;18.8;17.4;17;90;88;88;120;2.5;.1;
2023/01/13;0500 UTC;0;899.4;899.8;899.4;;19.2;17.5;19.4;18.9;17.6;17.1;90;87;90;69;1.4;0;
2023/01/13;0600 UTC;0;899.6;899.6;899.3;;19.5;17.9;19.5;19.1;17.9;17.5;91;90;91;84;1;.1;
2023/01/13;0700 UTC;0;899.5;899.6;899.5;;19.6;17.7;19.8;19.5;17.9;17.7;91;88;89;123;1;0;
2023/01/13;0800 UTC;0;899.9;899.9;899.5;;19.8;17.9;19.9;19.6;18;17.7;89;88;89;39;0;0;
2023/01/13;0900 UTC;0;900.6;900.6;899.9;1.8;19.6;18;19.8;19.6;18.1;17.9;91;89;91;71;2;.8;
2023/01/13;1000 UTC;0;901.2;901.2;900.6;184.2;20.2;18.1;20.2;19.6;18.4;18.1;91;88;88;83;2.4;1.3;
2023/01/13;1100 UTC;.4;901.8;901.8;901.2;309.7;20.6;18.2;20.6;20.2;18.4;18;88;86;86;106;2.3;.8;
2023/01/13;1200 UTC;0;902;902.1;901.8;1746.5;23;18.6;23.3;20.6;18.8;18.1;86;75;76;37;3.9;1.8;
2023/01/13;1300 UTC;0;902;902;901.9;2015.4;23.3;18.6;23.7;23;19;18.2;77;72;75;305;6.2;3.1;
2023/01/13;1400 UTC;0;901.3;902;901.3;2905.2;24.8;18.8;25.7;23.2;19.5;17.9;76;65;69;308;5.6;3.2;
2023/01/13;1500 UTC;.2;900.7;901.3;900.7;2797.7;26.3;18.7;26.3;24.4;20.1;17.7;74;60;63;306;8.7;4.3;
2023/01/13;1600 UTC;0;900.1;900.8;900.1;3935.8;26.8;18.7;27.2;26.3;19.2;17.6;65;57;61;339;9;3.5;
2023/01/13;1700 UTC;0;899.8;900.2;899.5;887.8;21.2;17.6;26.8;21.2;19.6;17;82;57;80;36;11.5;5.5;
2023/01/13;1800 UTC;0;899.3;899.8;899.3;439.6;21.1;18.2;21.8;20;18.4;17.4;89;77;84;104;9.8;2;
2023/01/13;1900 UTC;0;898.5;899.3;898.5;947.9;22.5;18;22.6;21.1;18.5;18;84;76;76;99;4.1;2.2;
2023/01/13;2000 UTC;0;897.9;898.5;897.7;1112.7;23.6;18.4;23.7;22.5;18.5;17.8;77;71;73;94;3.8;1.6;
2023/01/13;2100 UTC;0;898.6;898.6;897.7;486.2;23;18.2;23.7;23;18.5;18;75;71;74;71;4.1;2.4;
2023/01/13;2200 UTC;0;899.8;899.8;898.6;77.1;22.4;19;23;22.4;19;18.1;81;74;81;59;4.1;.9;
2023/01/13;2300 UTC;.4;900.1;900.1;899.8;;21.5;19.6;22.4;21.4;19.7;19;89;81;89;98;3.6;1.5;
2023/01/14;0000 UTC;0;900.9;900.9;900.1;;21;18.6;21.5;21;19.6;18.6;89;86;86;94;4.1;2.3;
2023/01/14;0100 UTC;5.2;902.3;902.3;900.9;;19.4;18;21.1;19.3;18.7;17.6;91;86;91;10;10.5;5.1;
2023/01/14;0200 UTC;.8;902.7;902.7;902.3;;19;17.4;19.5;19;18;17.4;91;91;91;23;9.2;3.5;
2023/01/14;0300 UTC;2.6;902.8;902.8;902.6;;18.4;17.2;19;18.4;17.6;17.2;93;91;93;351;8.6;4.1;
2023/01/14;0400 UTC;2.8;901.8;902.9;901.8;;18.2;17.1;18.4;18.2;17.2;17.1;93;93;93;267;7.1;1.5;
2023/01/14;0500 UTC;.2;901.3;901.8;901.3;;18.3;17.3;18.4;18.1;17.3;17.1;94;93;94;292;3;1.4;
2023/01/14;0600 UTC;0;901;901.3;901;;18.5;17.4;18.5;18.3;17.4;17.3;94;93;93;285;3;1.1;
2023/01/14;0700 UTC;0;900.7;901;900.7;;18.5;17.4;18.5;18.4;17.5;17.4;94;93;93;331;2.3;.9;
2023/01/14;0800 UTC;0;901.2;901.2;900.7;;18.5;17.4;18.5;18.3;17.4;17.2;93;93;93;347;2.7;0;
2023/01/14;0900 UTC;0;902.1;902.1;901.2;1.1;18.5;17.4;18.5;18.4;17.4;17.3;93;93;93;327;1.2;0;
2023/01/14;1000 UTC;0;902.4;902.4;902.1;204.8;19;17.9;19;18.5;17.9;17.4;93;93;93;249;0;0;
2023/01/14;1100 UTC;0;902.3;902.4;902.3;740.4;20.3;16.9;20.3;19;18.1;16.8;93;81;81;130;0;0;
2023/01/14;1200 UTC;0;902.3;902.4;902.2;1311.3;22;17.3;22;20.3;17.8;16.3;81;72;75;76;2.3;.8;
2023/01/14;1300 UTC;0;902.2;902.3;902.1;2760.6;24;17.5;24;22;18.2;16.5;75;66;67;70;2.9;1.3;
2023/01/14;1400 UTC;.2;901.9;902.2;901.8;3530.5;25;16.8;25.6;23.7;18.1;16.4;68;58;60;333;4.5;2.4;
2023/01/14;1500 UTC;0;901.6;901.9;901.5;3870.9;26.8;16.4;27;25;17.7;15.4;61;50;53;20;6.8;3.7;
2023/01/14;1600 UTC;0;901.3;901.6;901.3;3832.3;26.9;17.3;27.6;26.1;18.7;16.3;61;53;56;28;7.7;3.4;
2023/01/14;1700 UTC;0;900.9;901.3;900.9;2724.4;26.5;17.8;28;26.5;18.3;16.3;59;51;59;11;7.8;3.5;
2023/01/14;1800 UTC;0;900.3;900.9;900.3;3294.8;28.3;17;29;26.5;19.3;15.9;61;47;50;311;8.5;4.2;
2023/01/14;1900 UTC;0;899.8;900.3;899.8;2881.8;28.7;16.2;29;28.3;17.5;15.9;51;46;47;329;9.7;4.4;
2023/01/14;2000 UTC;0;899.7;899.8;899.7;2087.8;28.2;17.4;28.9;28.1;17.7;15.3;53;45;52;4;9.7;2.7;
2023/01/14;2100 UTC;0;900.2;900.2;899.7;555.7;26.7;16.1;28.2;26.7;17.9;15.3;56;48;52;309;6.3;1.7;
2023/01/14;2200 UTC;0;901;901;900.2;143.7;24.8;17.5;26.7;24.8;17.6;16;64;52;64;248;3.5;2;
2023/01/14;2300 UTC;0;901.4;901.4;901;;24.1;17.9;24.8;24;18.2;17.5;70;64;68;214;3.3;1.1;
2023/01/15;0000 UTC;0;902.1;902.1;901.4;;23.9;18.1;24.4;23.9;18.1;17.6;70;67;70;57;3.6;.6;
2023/01/15;0100 UTC;0;902.7;902.8;902.1;;22.5;18.1;23.9;22.5;18.7;18.1;78;70;77;115;3.6;1.9;
2023/01/15;0200 UTC;0;902.6;902.8;902.6;;22.3;17.9;22.5;22.2;18.2;17.9;77;76;76;99;3.4;1.3;
2023/01/15;0300 UTC;0;902.9;902.9;902.6;;21.9;17.9;22.3;21.8;18;17.9;79;76;78;100;3.1;1.5;
2023/01/15;0400 UTC;0;902.3;902.9;902.3;;21.8;17.6;21.9;21.6;17.9;17.6;78;77;77;118;2.8;1.1;
2023/01/15;0500 UTC;0;901.5;902.3;901.5;;21.1;17.4;22;20.8;17.6;17.3;81;76;79;173;2.1;1;
2023/01/15;0600 UTC;0;901.4;901.6;901.3;;21.2;17.4;21.3;20.9;17.5;17.2;81;78;79;101;1.5;.3;
2023/01/15;0700 UTC;0;901.6;901.6;901.4;;20.1;17.8;21.2;19.6;17.8;16.9;87;79;86;67;1.2;.4;
2023/01/15;0800 UTC;0;902.2;902.2;901.6;;19.4;17.3;20.5;19.3;17.8;16.9;88;83;88;210;1.6;1.1;
2023/01/15;0900 UTC;0;902.4;902.4;902.2;3.9;20.4;17.4;20.4;19.4;17.7;17.2;88;83;83;77;4.7;2;
2023/01/15;1000 UTC;0;902.7;902.8;902.5;283.8;21.5;17.4;21.5;20.3;17.5;17.2;83;77;77;129;5.3;1.8;
2023/01/15;1100 UTC;0;903.6;903.6;902.7;1172.9;24.4;18.3;24.4;21.5;18.6;17.4;79;69;69;82;4.2;1.5;
2023/01/15;1200 UTC;0;904;904;903.6;1887;25.4;18.2;25.6;24.1;18.9;18.1;71;64;64;54;5.1;2.6;
2023/01/15;1300 UTC;0;904.2;904.3;904;2562.8;25.8;18.1;26.6;24.9;19.1;18;67;61;62;33;6.3;2.7;
2023/01/15;1400 UTC;0;903.7;904.2;903.7;2533.7;28.1;18.7;28.1;25.8;18.8;17.4;63;54;57;44;6.3;1.8;
2023/01/15;1500 UTC;0;903;903.7;903;3116.7;28.7;18.1;29;27.4;18.9;17.2;58;51;53;32;5.7;2.8;
2023/01/15;1600 UTC;0;902.3;903;902.3;3509.4;29.5;17.7;29.7;28.1;18.3;17;54;48;49;88;6.4;1.8;
2023/01/15;1700 UTC;0;901.7;902.3;901.6;935.5;27.7;18.7;29.6;27.7;18.7;16.9;58;48;58;300;4.9;2.3;
2023/01/15;1800 UTC;0;901;901.7;900.9;1993.4;26.2;18;28.8;25.8;19.3;17.8;65;55;61;1;11.9;7.4;
2023/01/15;1900 UTC;0;902;902;900.2;462.4;21.7;17.5;26.7;21.7;18.3;17.1;77;59;77;214;11.7;3.2;
2023/01/15;2000 UTC;.4;901.1;902.3;900.6;33.1;22;17.2;22.1;20.4;18.2;16.6;87;72;74;143;8.9;1.6;
2023/01/15;2100 UTC;0;900.4;901.5;900.4;101;20.3;17.8;22;20.1;17.8;16.9;86;74;86;211;3.6;1.6;
2023/01/15;2200 UTC;0;901.1;901.3;900.3;79.3;21.3;16.8;21.3;19.8;17.8;16.8;87;76;76;161;3.7;1.2;
2023/01/15;2300 UTC;0;901.3;901.3;901;;19.8;17.3;21.6;19.3;17.7;16.5;89;73;86;225;3.4;1.8;
2023/01/16;0000 UTC;0;901.7;901.7;901.1;;19.6;16.7;20.3;19.3;17.2;16.4;86;80;84;210;5.4;2.9;
2023/01/16;0100 UTC;0;902.1;902.2;901.7;;19.6;16.9;20.6;19.5;17;16.5;84;79;84;230;4.6;1.2;
2023/01/16;0200 UTC;0;902.1;902.3;902.1;;20.9;17.1;20.9;19.6;17.2;16.9;84;78;79;152;2.5;1;
2023/01/16;0300 UTC;0;901.7;902.2;901.7;;21.7;18;22.1;20.7;18.3;17.2;82;78;80;170;3.7;.8;
2023/01/16;0400 UTC;0;901.2;901.7;901.1;;20.9;17.6;22;20.9;18.3;17.5;82;78;82;29;3.2;.7;
2023/01/16;0500 UTC;0;901.4;901.6;901.1;;19.2;17.3;20.9;19.2;17.6;17.2;89;82;89;14;4.1;1.4;
2023/01/16;0600 UTC;0;900.6;901.4;900.6;;19.5;17.5;19.6;19.1;17.6;17.3;90;88;88;114;2.7;1.4;
2023/01/16;0700 UTC;0;900.6;900.7;900.5;;19.7;17.9;19.7;19;17.9;17.2;91;88;89;105;2.7;.4;
2023/01/16;0800 UTC;0;900.8;900.8;900.6;;19.3;17.8;20.1;19.1;17.9;17.3;91;86;91;146;2.4;.3;
2023/01/16;0900 UTC;0;901.2;901.3;900.8;4.1;18.9;17.5;19.5;18.9;17.9;17.4;91;90;91;191;2.3;1.4;
2023/01/16;1000 UTC;0;901.9;901.9;901.2;157.8;20.7;18.2;20.7;18.9;18.4;17.5;92;86;86;120;3;.5;
2023/01/16;1100 UTC;0;902.3;902.3;901.8;690.3;22.5;17.8;22.5;20.7;18.2;17.6;86;74;75;118;4.4;2.2;
2023/01/16;1200 UTC;0;902.8;902.8;902.3;978.2;23.5;18.1;23.5;22.5;18.1;17.7;75;71;71;89;6.3;3;
2023/01/16;1300 UTC;0;903.3;903.3;902.8;1412.9;23.8;18.2;24;23.4;18.4;17.5;72;69;71;76;6.5;3.3;
2023/01/16;1400 UTC;.2;903.2;903.4;903.2;2406.9;25.8;17.5;25.8;23.8;18.6;17.5;71;60;60;51;6;3;
2023/01/16;1500 UTC;0;902.7;903.2;902.7;2781.4;25.8;17.6;26.3;25.1;18.8;16.9;66;57;61;9;6.5;2.1;
2023/01/16;1600 UTC;0;902;902.7;902;3236.2;27.9;18.9;27.9;25.6;18.9;17.1;62;54;58;21;4.8;1.6;
2023/01/16;1700 UTC;0;901.2;902;901.2;3179.8;28.3;18.4;28.4;26.8;18.6;17.5;59;53;55;13;5.9;2.6;
2023/01/16;1800 UTC;0;900.5;901.2;900.5;3299.2;28.9;17.2;29.5;28;18.3;17.1;55;48;49;38;5.7;2.4;
2023/01/16;1900 UTC;0;899.4;900.5;899.4;2035;29;17.2;29.4;28.1;17.7;16.4;54;47;49;34;6.1;1.3;
2023/01/16;2000 UTC;0;899.5;899.5;899.2;973.9;27.8;17.5;30;27.8;18;16.5;53;45;53;90;8.8;4;
2023/01/16;2100 UTC;0;899.5;899.8;899.5;170.5;26;18.7;27.8;26;18.8;17.4;64;54;64;82;8.8;1.8;
2023/01/16;2200 UTC;0;899.4;899.5;899.1;58.1;25.1;18.9;26;25;18.9;18.5;69;64;69;97;4;1.3;
2023/01/16;2300 UTC;0;900.1;900.1;899.4;;24.2;18.7;25.1;24.2;19.1;18.7;72;69;72;120;2.3;.4;
